id,name,market_hash_name
39,AK-47 | Redline (Factory New),G1807209A023004
5987,StatTrak™ MP5-SD | Statics (Field-Tested),G1817209C093004
5988,StatTrak™ MP5-SD | Statics (Well-Worn),G1817209C093004
5989,StatTrak™ MP5-SD | Statics (Battle-Scarred),G1817209C093004
5990,StatTrak™ M4A4 | Poly Mag (Factory New),G181020FD083004
5991,StatTrak™ M4A4 | Poly Mag (Minimal Wear),G181020FD083004
5992,StatTrak™ M4A4 | Poly Mag (Field-Tested),G181020FD083004
5993,StatTrak™ M4A4 | Poly Mag (Well-Worn),G181020FD083004
5994,StatTrak™ M4A4 | Poly Mag (Battle-Scarred),G181020FD083004
5995,FAMAS | Waters of Nephthys (Factory New),G180A20D9093004
5996,FAMAS | Waters of Nephthys (Minimal Wear),G180A20D9093004
5997,FAMAS | Waters of Nephthys (Field-Tested),G180A20D9093004
5998,FAMAS | Waters of Nephthys (Well-Worn),G180A20D9093004
5999,FAMAS | Waters of Nephthys (Battle-Scarred),G180A20D9093004
6000,Nova | Red Quartz (Factory New),G182320F8013004
6001,Nova | Red Quartz (Minimal Wear),G182320F8013004
6002,Nova | Red Quartz (Field-Tested),G182320F8013004
6003,Nova | Red Quartz (Well-Worn),G182320F8013004
6004,Nova | Red Quartz (Battle-Scarred),G182320F8013004
6005,StatTrak™ Galil AR | Destroyer (Factory New),G180D20FB083004
6006,StatTrak™ Galil AR | Destroyer (Minimal Wear),G180D20FB083004
6007,StatTrak™ Galil AR | Destroyer (Field-Tested),G180D20FB083004
6008,StatTrak™ Galil AR | Destroyer (Well-Worn),G180D20FB083004
6009,StatTrak™ Galil AR | Destroyer (Battle-Scarred),G180D20FB083004
6010,StatTrak™ MAG-7 | Foresight (Factory New),G181B20EC083004
6011,StatTrak™ MAG-7 | Foresight (Minimal Wear),G181B20EC083004
6012,StatTrak™ MAG-7 | Foresight (Field-Tested),G181B20EC083004
6013,StatTrak™ MAG-7 | Foresight (Well-Worn),G181B20EC083004
6014,StatTrak™ MAG-7 | Foresight (Battle-Scarred),G181B20EC083004
6015,Nova | Rust Coat (Factory New),G182320C3023004
6016,Nova | Rust Coat (Minimal Wear),G182320C3023004
6017,Nova | Rust Coat (Field-Tested),G182320C3023004
6018,Nova | Rust Coat (Well-Worn),G182320C3023004
6019,Nova | Rust Coat (Battle-Scarred),G182320C3023004
6020,P2000 | Pathfinder (Factory New),G182020BB033004
6021,P2000 | Pathfinder (Minimal Wear),G182020BB033004
6022,P2000 | Pathfinder (Field-Tested),G182020BB033004
6023,P2000 | Pathfinder (Well-Worn),G182020BB033004
6024,P2000 | Pathfinder (Battle-Scarred),G182020BB033004
6025,Sawed-Off | Devourer (Factory New),G181D20D0053004
6026,Sawed-Off | Devourer (Minimal Wear),G181D20D0053004
6027,Sawed-Off | Devourer (Field-Tested),G181D20D0053004
6028,Sawed-Off | Devourer (Well-Worn),G181D20D0053004
6029,Sawed-Off | Devourer (Battle-Scarred),G181D20D0053004
6030,SCAR-20 | Magna Carta (Factory New),G18262084083004
6031,SCAR-20 | Magna Carta (Minimal Wear),G18262084083004
6032,SCAR-20 | Magna Carta (Field-Tested),G18262084083004
6033,SCAR-20 | Magna Carta (Well-Worn),G18262084083004
6034,SCAR-20 | Magna Carta (Battle-Scarred),G18262084083004
6035,SSG 08 | Red Stone (Factory New),G182820FA053004
6036,SSG 08 | Red Stone (Minimal Wear),G182820FA053004
6037,SSG 08 | Red Stone (Field-Tested),G182820FA053004
6038,SSG 08 | Red Stone (Well-Worn),G182820FA053004
6039,SSG 08 | Red Stone (Battle-Scarred),G182820FA053004
6040,StatTrak™ CZ75-Auto | Circaetus (Factory New),G183F208C083004
6041,StatTrak™ CZ75-Auto | Circaetus (Minimal Wear),G183F208C083004
6042,StatTrak™ CZ75-Auto | Circaetus (Field-Tested),G183F208C083004
6043,StatTrak™ CZ75-Auto | Circaetus (Well-Worn),G183F208C083004
6044,StatTrak™ CZ75-Auto | Circaetus (Battle-Scarred),G183F208C083004
6045,StatTrak™ M4A1-S | Emphorosaur-S (Factory New),G183C20C7093004
6046,StatTrak™ M4A1-S | Emphorosaur-S (Minimal Wear),G183C20C7093004
6047,StatTrak™ M4A1-S | Emphorosaur-S (Field-Tested),G183C20C7093004
6048,StatTrak™ M4A1-S | Emphorosaur-S (Well-Worn),G183C20C7093004
6049,StatTrak™ M4A1-S | Emphorosaur-S (Battle-Scarred),G183C20C7093004
6050,StatTrak™ Nova | Toy Soldier (Factory New),G182320CC053004
6051,StatTrak™ Nova | Toy Soldier (Minimal Wear),G182320CC053004
6052,StatTrak™ Nova | Toy Soldier (Field-Tested),G182320CC053004
6053,StatTrak™ Nova | Toy Soldier (Well-Worn),G182320CC053004
6054,StatTrak™ Nova | Toy Soldier (Battle-Scarred),G182320CC053004
6055,★ Kukri Knife | Boreal Forest (Factory New),G188E04204D3003
6056,★ Kukri Knife | Boreal Forest (Minimal Wear),G188E04204D3003
6057,★ Kukri Knife | Boreal Forest (Field-Tested),G188E04204D3003
6058,★ Kukri Knife | Boreal Forest (Well-Worn),G188E04204D3003
6059,★ Kukri Knife | Boreal Forest (Battle-Scarred),G188E04204D3003
6060,StatTrak™ P250 | Visions (Factory New),G18242081093004
6061,StatTrak™ P250 | Visions (Minimal Wear),G18242081093004
6062,StatTrak™ P250 | Visions (Field-Tested),G18242081093004
6063,StatTrak™ P250 | Visions (Well-Worn),G18242081093004
6064,StatTrak™ P250 | Visions (Battle-Scarred),G18242081093004
6065,StatTrak™ MAG-7 | Hard Water (Factory New),G181B209A053004
6066,StatTrak™ MAG-7 | Hard Water (Minimal Wear),G181B209A053004
6067,StatTrak™ MAG-7 | Hard Water (Field-Tested),G181B209A053004
6068,StatTrak™ MAG-7 | Hard Water (Well-Worn),G181B209A053004
6069,StatTrak™ MAG-7 | Hard Water (Battle-Scarred),G181B209A053004
6070,StatTrak™ PP-Bizon | Space Cat (Factory New),G181A20E5083004
6071,StatTrak™ PP-Bizon | Space Cat (Minimal Wear),G181A20E5083004
6072,StatTrak™ PP-Bizon | Space Cat (Field-Tested),G181A20E5083004
6073,StatTrak™ PP-Bizon | Space Cat (Well-Worn),G181A20E5083004
6074,StatTrak™ PP-Bizon | Space Cat (Battle-Scarred),G181A20E5083004
6075,MP7 | Sunbaked (Factory New),G182120DE093004
6076,MP7 | Sunbaked (Minimal Wear),G182120DE093004
6077,MP7 | Sunbaked (Field-Tested),G182120DE093004
6078,MP7 | Sunbaked (Well-Worn),G182120DE093004
6079,MP7 | Sunbaked (Battle-Scarred),G182120DE093004
6080,AUG | Tom Cat (Factory New),G180820AE073004
6081,AUG | Tom Cat (Minimal Wear),G180820AE073004
6082,AUG | Tom Cat (Field-Tested),G180820AE073004
6083,AUG | Tom Cat (Well-Worn),G180820AE073004
6084,AUG | Tom Cat (Battle-Scarred),G180820AE073004
6085,Dual Berettas | Hemoglobin (Factory New),G180220DC013004
6086,Dual Berettas | Hemoglobin (Minimal Wear),G180220DC013004
6087,Dual Berettas | Hemoglobin (Field-Tested),G180220DC013004
6088,Dual Berettas | Hemoglobin (Well-Worn),G180220DC013004
6089,Dual Berettas | Hemoglobin (Battle-Scarred),G180220DC013004
6090,CZ75-Auto | Eco (Factory New),G183F20C5053004
6091,CZ75-Auto | Eco (Minimal Wear),G183F20C5053004
6092,CZ75-Auto | Eco (Field-Tested),G183F20C5053004
6093,CZ75-Auto | Eco (Well-Worn),G183F20C5053004
6094,CZ75-Auto | Eco (Battle-Scarred),G183F20C5053004
6095,M4A1-S | Leaded Glass (Factory New),G183C20A9053004
6096,M4A1-S | Leaded Glass (Minimal Wear),G183C20A9053004
6097,M4A1-S | Leaded Glass (Field-Tested),G183C20A9053004
6098,M4A1-S | Leaded Glass (Well-Worn),G183C20A9053004
6099,M4A1-S | Leaded Glass (Battle-Scarred),G183C20A9053004
6100,M4A4 | Poly Mag (Factory New),G181020FD083004
6101,M4A4 | Poly Mag (Minimal Wear),G181020FD083004
6102,M4A4 | Poly Mag (Field-Tested),G181020FD083004
6103,M4A4 | Poly Mag (Well-Worn),G181020FD083004
6104,M4A4 | Poly Mag (Battle-Scarred),G181020FD083004
6105,Dual Berettas | Balance (Factory New),G180220FF063004
6106,Dual Berettas | Balance (Minimal Wear),G180220FF063004
6107,Dual Berettas | Balance (Field-Tested),G180220FF063004
6108,Dual Berettas | Balance (Well-Worn),G180220FF063004
6109,Dual Berettas | Balance (Battle-Scarred),G180220FF063004
6110,AWP | Mortis (Factory New),G180920B3053004
6111,AWP | Mortis (Minimal Wear),G180920B3053004
6112,AWP | Mortis (Field-Tested),G180920B3053004
6113,AWP | Mortis (Well-Worn),G180920B3053004
6114,AWP | Mortis (Battle-Scarred),G180920B3053004
6115,Desert Eagle | Sputnik (Factory New),G180120A0083004
6116,Desert Eagle | Sputnik (Minimal Wear),G180120A0083004
6117,Desert Eagle | Sputnik (Field-Tested),G180120A0083004
6118,Desert Eagle | Sputnik (Well-Worn),G180120A0083004
6119,Desert Eagle | Sputnik (Battle-Scarred),G180120A0083004
6120,Desert Eagle | Tilted (Factory New),G1801208A013004
6121,Desert Eagle | Tilted (Minimal Wear),G1801208A013004
6122,Desert Eagle | Tilted (Field-Tested),G1801208A013004
6123,Desert Eagle | Tilted (Well-Worn),G1801208A013004
6124,Desert Eagle | Tilted (Battle-Scarred),G1801208A013004
6125,★ Kukri Knife | Night Stripe (Factory New),G188E0420DF053003
6126,★ Kukri Knife | Night Stripe (Minimal Wear),G188E0420DF053003
6127,★ Kukri Knife | Night Stripe (Field-Tested),G188E0420DF053003
6128,★ Kukri Knife | Night Stripe (Well-Worn),G188E0420DF053003
6129,★ Kukri Knife | Night Stripe (Battle-Scarred),G188E0420DF053003
6130,AWP | Black Nile (Factory New),G180920D7093004
6131,AWP | Black Nile (Minimal Wear),G180920D7093004
6132,AWP | Black Nile (Field-Tested),G180920D7093004
6133,AWP | Black Nile (Well-Worn),G180920D7093004
6134,AWP | Black Nile (Battle-Scarred),G180920D7093004
6135,StatTrak™ P90 | Shallow Grave (Factory New),G181320FC043004
6136,StatTrak™ P90 | Shallow Grave (Minimal Wear),G181320FC043004
6137,StatTrak™ P90 | Shallow Grave (Field-Tested),G181320FC043004
6138,StatTrak™ P90 | Shallow Grave (Well-Worn),G181320FC043004
6139,StatTrak™ P90 | Shallow Grave (Battle-Scarred),G181320FC043004
6140,StatTrak™ SG 553 | Colony IV (Factory New),G18272081073004
6141,StatTrak™ SG 553 | Colony IV (Minimal Wear),G18272081073004
6142,StatTrak™ SG 553 | Colony IV (Field-Tested),G18272081073004
6143,StatTrak™ SG 553 | Colony IV (Well-Worn),G18272081073004
6144,StatTrak™ SG 553 | Colony IV (Battle-Scarred),G18272081073004
6145,USP-S | Serum (Factory New),G183D20DD013004
6146,USP-S | Serum (Minimal Wear),G183D20DD013004
6147,USP-S | Serum (Field-Tested),G183D20DD013004
6148,USP-S | Serum (Well-Worn),G183D20DD013004
6149,USP-S | Serum (Battle-Scarred),G183D20DD013004
6150,XM1014 | Jungle (Factory New),G181920CD013004
6151,XM1014 | Jungle (Minimal Wear),G181920CD013004
6152,XM1014 | Jungle (Field-Tested),G181920CD013004
6153,XM1014 | Jungle (Well-Worn),G181920CD013004
6154,XM1014 | Jungle (Battle-Scarred),G181920CD013004
6155,★ Kukri Knife | Blue Steel (Factory New),G188E04202A3003
6156,★ Kukri Knife | Blue Steel (Minimal Wear),G188E04202A3003
6157,★ Kukri Knife | Blue Steel (Field-Tested),G188E04202A3003
6158,★ Kukri Knife | Blue Steel (Well-Worn),G188E04202A3003
6159,★ Kukri Knife | Blue Steel (Battle-Scarred),G188E04202A3003
6160,AK-47 | Jungle Spray (Factory New),G1807207A3004
6161,AK-47 | Jungle Spray (Minimal Wear),G1807207A3004
6162,AK-47 | Jungle Spray (Field-Tested),G1807207A3004
6163,AK-47 | Jungle Spray (Well-Worn),G1807207A3004
6164,AK-47 | Jungle Spray (Battle-Scarred),G1807207A3004
6165,AWP | PAW (Factory New),G180920CE053004
6166,AWP | PAW (Minimal Wear),G180920CE053004
6167,AWP | PAW (Field-Tested),G180920CE053004
6168,AWP | PAW (Well-Worn),G180920CE053004
6169,AWP | PAW (Battle-Scarred),G180920CE053004
6170,AWP | Phobos (Factory New),G180920C8043004
6171,AWP | Phobos (Minimal Wear),G180920C8043004
6172,AWP | Phobos (Field-Tested),G180920C8043004
6173,AWP | Phobos (Well-Worn),G180920C8043004
6174,AWP | Phobos (Battle-Scarred),G180920C8043004
6175,USP-S | Black Lotus (Factory New),G183D20CE083004
6176,USP-S | Black Lotus (Minimal Wear),G183D20CE083004
6177,USP-S | Black Lotus (Field-Tested),G183D20CE083004
6178,USP-S | Black Lotus (Well-Worn),G183D20CE083004
6179,USP-S | Black Lotus (Battle-Scarred),G183D20CE083004
6180,M4A1-S | Boreal Forest (Factory New),G183C204D3004
6181,M4A1-S | Boreal Forest (Minimal Wear),G183C204D3004
6182,M4A1-S | Boreal Forest (Field-Tested),G183C204D3004
6183,M4A1-S | Boreal Forest (Well-Worn),G183C204D3004
6184,M4A1-S | Boreal Forest (Battle-Scarred),G183C204D3004
6185,M4A1-S | VariCamo (Factory New),G183C20EB013004
6186,M4A1-S | VariCamo (Minimal Wear),G183C20EB013004
6187,M4A1-S | VariCamo (Field-Tested),G183C20EB013004
6188,M4A1-S | VariCamo (Well-Worn),G183C20EB013004
6189,M4A1-S | VariCamo (Battle-Scarred),G183C20EB013004
6190,M4A4 | Evil Daimyo (Factory New),G181020E0033004
6191,M4A4 | Evil Daimyo (Minimal Wear),G181020E0033004
6192,M4A4 | Evil Daimyo (Field-Tested),G181020E0033004
6193,M4A4 | Evil Daimyo (Well-Worn),G181020E0033004
6194,M4A4 | Evil Daimyo (Battle-Scarred),G181020E0033004
6195,M4A4 | Magnesium (Factory New),G181020AB063004
6196,M4A4 | Magnesium (Minimal Wear),G181020AB063004
6197,M4A4 | Magnesium (Field-Tested),G181020AB063004
6198,M4A4 | Magnesium (Well-Worn),G181020AB063004
6199,M4A4 | Magnesium (Battle-Scarred),G181020AB063004
6200,M4A4 | The Battlestar (Factory New),G18102095043004
6201,M4A4 | The Battlestar (Minimal Wear),G18102095043004
6202,M4A4 | The Battlestar (Field-Tested),G18102095043004
6203,M4A4 | The Battlestar (Well-Worn),G18102095043004
6204,M4A4 | The Battlestar (Battle-Scarred),G18102095043004
6205,Desert Eagle | Blue Ply (Factory New),G180120B1073004
6206,Desert Eagle | Blue Ply (Minimal Wear),G180120B1073004
6207,Desert Eagle | Blue Ply (Field-Tested),G180120B1073004
6208,Desert Eagle | Blue Ply (Well-Worn),G180120B1073004
6209,Desert Eagle | Blue Ply (Battle-Scarred),G180120B1073004
6210,Five-SeveN | Hyper Beast (Factory New),G18032094053004
6211,Five-SeveN | Hyper Beast (Minimal Wear),G18032094053004
6212,Five-SeveN | Hyper Beast (Field-Tested),G18032094053004
6213,Five-SeveN | Hyper Beast (Well-Worn),G18032094053004
6214,Five-SeveN | Hyper Beast (Battle-Scarred),G18032094053004
6215,Desert Eagle | Oxide Blaze (Factory New),G18012085053004
6216,Desert Eagle | Oxide Blaze (Minimal Wear),G18012085053004
6217,Desert Eagle | Oxide Blaze (Field-Tested),G18012085053004
6218,Desert Eagle | Oxide Blaze (Well-Worn),G18012085053004
6219,Desert Eagle | Oxide Blaze (Battle-Scarred),G18012085053004
6220,Dual Berettas | Anodized Navy (Factory New),G1802201C3004
6221,Dual Berettas | Anodized Navy (Minimal Wear),G1802201C3004
6222,Dual Berettas | Anodized Navy (Field-Tested),G1802201C3004
6223,Dual Berettas | Anodized Navy (Well-Worn),G1802201C3004
6224,Dual Berettas | Anodized Navy (Battle-Scarred),G1802201C3004
6225,Dual Berettas | Moon in Libra (Factory New),G180220C2033004
6226,Dual Berettas | Moon in Libra (Minimal Wear),G180220C2033004
6227,Dual Berettas | Moon in Libra (Field-Tested),G180220C2033004
6228,Dual Berettas | Moon in Libra (Well-Worn),G180220C2033004
6229,Dual Berettas | Moon in Libra (Battle-Scarred),G180220C2033004
6230,Dual Berettas | Ventilators (Factory New),G180220A0043004
6231,Dual Berettas | Ventilators (Minimal Wear),G180220A0043004
6232,Dual Berettas | Ventilators (Field-Tested),G180220A0043004
6233,Dual Berettas | Ventilators (Well-Worn),G180220A0043004
6234,Dual Berettas | Ventilators (Battle-Scarred),G180220A0043004
6235,UMP-45 | Arctic Wolf (Factory New),G181820C0053004
6236,UMP-45 | Arctic Wolf (Minimal Wear),G181820C0053004
6237,UMP-45 | Arctic Wolf (Field-Tested),G181820C0053004
6238,UMP-45 | Arctic Wolf (Well-Worn),G181820C0053004
6239,UMP-45 | Arctic Wolf (Battle-Scarred),G181820C0053004
6240,SCAR-20 | Fragments (Factory New),G182620CA093004
6241,SCAR-20 | Fragments (Minimal Wear),G182620CA093004
6242,SCAR-20 | Fragments (Field-Tested),G182620CA093004
6243,SCAR-20 | Fragments (Well-Worn),G182620CA093004
6244,SCAR-20 | Fragments (Battle-Scarred),G182620CA093004
6245,PP-Bizon | Lumen (Factory New),G181A20CB083004
6246,PP-Bizon | Lumen (Minimal Wear),G181A20CB083004
6247,PP-Bizon | Lumen (Field-Tested),G181A20CB083004
6248,PP-Bizon | Lumen (Well-Worn),G181A20CB083004
6249,PP-Bizon | Lumen (Battle-Scarred),G181A20CB083004
6250,AK-47 | Jet Set (Factory New),G180720D4023004
6251,AK-47 | Jet Set (Minimal Wear),G180720D4023004
6252,AK-47 | Jet Set (Field-Tested),G180720D4023004
6253,AK-47 | Jet Set (Well-Worn),G180720D4023004
6254,AK-47 | Jet Set (Battle-Scarred),G180720D4023004
6255,P90 | Desert DDPAT (Factory New),G1813209D073004
6256,P90 | Desert DDPAT (Minimal Wear),G1813209D073004
6257,P90 | Desert DDPAT (Field-Tested),G1813209D073004
6258,P90 | Desert DDPAT (Well-Worn),G1813209D073004
6259,P90 | Desert DDPAT (Battle-Scarred),G1813209D073004
6260,StatTrak™ Desert Eagle | Blue Ply (Factory New),G180120B1073004
6261,StatTrak™ Desert Eagle | Blue Ply (Minimal Wear),G180120B1073004
6262,StatTrak™ Desert Eagle | Blue Ply (Field-Tested),G180120B1073004
6263,StatTrak™ Desert Eagle | Blue Ply (Well-Worn),G180120B1073004
6264,StatTrak™ Desert Eagle | Blue Ply (Battle-Scarred),G180120B1073004
6265,R8 Revolver | Memento (Factory New),G184020FC063004
6266,R8 Revolver | Memento (Minimal Wear),G184020FC063004
6267,R8 Revolver | Memento (Field-Tested),G184020FC063004
6268,R8 Revolver | Memento (Well-Worn),G184020FC063004
6269,R8 Revolver | Memento (Battle-Scarred),G184020FC063004
6270,StatTrak™ UMP-45 | Riot (Factory New),G181820E8033004
6271,StatTrak™ UMP-45 | Riot (Minimal Wear),G181820E8033004
6272,StatTrak™ UMP-45 | Riot (Field-Tested),G181820E8033004
6273,StatTrak™ UMP-45 | Riot (Well-Worn),G181820E8033004
6274,StatTrak™ UMP-45 | Riot (Battle-Scarred),G181820E8033004
6275,StatTrak™ MAC-10 | Classic Crate (Factory New),G1811208C073004
6276,StatTrak™ MAC-10 | Classic Crate (Minimal Wear),G1811208C073004
6277,StatTrak™ MAC-10 | Classic Crate (Field-Tested),G1811208C073004
6278,StatTrak™ MAC-10 | Classic Crate (Well-Worn),G1811208C073004
6279,StatTrak™ MAC-10 | Classic Crate (Battle-Scarred),G1811208C073004
6280,StatTrak™ USP-S | Flashback (Factory New),G183D20B1063004
6281,StatTrak™ USP-S | Flashback (Minimal Wear),G183D20B1063004
6282,StatTrak™ USP-S | Flashback (Field-Tested),G183D20B1063004
6283,StatTrak™ USP-S | Flashback (Well-Worn),G183D20B1063004
6284,StatTrak™ USP-S | Flashback (Battle-Scarred),G183D20B1063004
6285,USP-S | Torque (Factory New),G183D20E9033004
6286,USP-S | Torque (Minimal Wear),G183D20E9033004
6287,USP-S | Torque (Field-Tested),G183D20E9033004
6288,USP-S | Torque (Well-Worn),G183D20E9033004
6289,USP-S | Torque (Battle-Scarred),G183D20E9033004
6290,StatTrak™ USP-S | Ticket to Hell (Factory New),G183D20F0083004
6291,StatTrak™ USP-S | Ticket to Hell (Minimal Wear),G183D20F0083004
6292,StatTrak™ USP-S | Ticket to Hell (Field-Tested),G183D20F0083004
6293,StatTrak™ USP-S | Ticket to Hell (Well-Worn),G183D20F0083004
6294,StatTrak™ USP-S | Ticket to Hell (Battle-Scarred),G183D20F0083004
6295,StatTrak™ Glock-18 | Grinder (Factory New),G180420FD023004
6296,StatTrak™ Glock-18 | Grinder (Minimal Wear),G180420FD023004
6297,StatTrak™ Glock-18 | Grinder (Field-Tested),G180420FD023004
6298,StatTrak™ Glock-18 | Grinder (Well-Worn),G180420FD023004
6299,StatTrak™ Glock-18 | Grinder (Battle-Scarred),G180420FD023004
6300,StatTrak™ Glock-18 | Sacrifice (Factory New),G18042096073004
6301,StatTrak™ Glock-18 | Sacrifice (Minimal Wear),G18042096073004
6302,StatTrak™ Glock-18 | Sacrifice (Field-Tested),G18042096073004
6303,StatTrak™ Glock-18 | Sacrifice (Well-Worn),G18042096073004
6304,StatTrak™ Glock-18 | Sacrifice (Battle-Scarred),G18042096073004
6305,Glock-18 | Teal Graf (Factory New),G18042098013004
6306,Glock-18 | Teal Graf (Minimal Wear),G18042098013004
6307,Glock-18 | Teal Graf (Field-Tested),G18042098013004
6308,Glock-18 | Teal Graf (Well-Worn),G18042098013004
6309,Glock-18 | Teal Graf (Battle-Scarred),G18042098013004
6310,StatTrak™ Glock-18 | Winterized (Factory New),G18042086093004
6311,StatTrak™ Glock-18 | Winterized (Minimal Wear),G18042086093004
6312,StatTrak™ Glock-18 | Winterized (Field-Tested),G18042086093004
6313,StatTrak™ Glock-18 | Winterized (Well-Worn),G18042086093004
6314,StatTrak™ Glock-18 | Winterized (Battle-Scarred),G18042086093004
6315,Desert Eagle | Cobalt Disruption (Factory New),G180120E7013004
6316,Desert Eagle | Cobalt Disruption (Minimal Wear),G180120E7013004
6317,Desert Eagle | Cobalt Disruption (Field-Tested),G180120E7013004
6318,Desert Eagle | Cobalt Disruption (Well-Worn),G180120E7013004
6319,Desert Eagle | Cobalt Disruption (Battle-Scarred),G180120E7013004
6320,P250 | Forest Night (Factory New),G1824204E3004
6321,P250 | Forest Night (Minimal Wear),G1824204E3004
6322,P250 | Forest Night (Field-Tested),G1824204E3004
6323,P250 | Forest Night (Well-Worn),G1824204E3004
6324,P250 | Forest Night (Battle-Scarred),G1824204E3004
